round,stadium,home_team,home_score,away_score,away_team,year
7,Ligga Arena,Athletico-PR,2.0,2.0,Palmeiras,2009
7,Barradão,Vitória,4.0,3.0,Botafogo,2009
7,Bruno José Daniel,Santo André,2.0,1.0,Sport,2009
7,Olímpico,Grêmio,2.0,2.0,Goiás,2009
7,Ressacada,Avaí,3.0,2.0,Fluminense,2009
7,Aflitos,Náutico,0.0,1.0,Coritiba,2009
7,Vila Belmiro,Santos,2.0,3.0,Atlético-MG,2009
7,Mineirão,Cruzeiro,2.0,4.0,Barueri,2009
7,Pacaembu,Corinthians,3.0,1.0,São Paulo,2009
7,Maracanã,Flamengo,4.0,0.0,Internacional,2009
8,Morumbi,São Paulo,2.0,0.0,Náutico,2009
8,Ligga Arena,Athletico-PR,1.0,0.0,Corinthians,2009
8,Arena Barueri,Barueri,4.0,2.0,Atlético-MG,2009
8,Mineirão,Cruzeiro,1.0,0.0,Avaí,2009
8,Nilton Santos (Engenhão),Botafogo,1.0,4.0,Goiás,2009
8,Ilha do Retiro,Sport,3.0,1.0,Grêmio,2009
8,Maracanã,Fluminense,0.0,0.0,Flamengo,2009
8,Palestra Itália,Palmeiras,1.0,1.0,Santos,2009
8,Beira-Rio,Internacional,3.0,0.0,Coritiba,2009
8,Barradão,Vitória,4.0,1.0,Santo André,2009
9,Nilton Santos (Engenhão),Flamengo,2.0,1.0,Vitória,2009
9,Vila Belmiro,Santos,1.0,0.0,Sport,2009
9,Bruno José Daniel,Santo André,1.0,1.0,Barueri,2009
9,Mineirão,Atlético-MG,1.0,1.0,Botafogo,2009
9,Olímpico,Grêmio,4.0,1.0,Athletico-PR,2009
9,Couto Pereira,Coritiba,2.0,0.0,São Paulo,2009
9,Serra Dourada,Goiás,1.0,0.0,Cruzeiro,2009
9,Aflitos,Náutico,0.0,2.0,Internacional,2009
9,Ressacada,Avaí,0.0,3.0,Palmeiras,2009
9,Pacaembu,Corinthians,4.0,2.0,Fluminense,2009
10,Ressacada,Avaí,1.0,2.0,Botafogo,2009
10,Arena Barueri,Barueri,3.0,1.0,Coritiba,2009
10,Palestra Itália,Palmeiras,4.0,1.0,Náutico,2009
10,Mineirão,Cruzeiro,0.0,3.0,Atlético-MG,2009
10,Ligga Arena,Athletico-PR,3.0,2.0,Internacional,2009
10,Olímpico,Grêmio,3.0,0.0,Corinthians,2009
10,Morumbi,São Paulo,2.0,2.0,Flamengo,2009
10,Nilton Santos (Engenhão),Fluminense,0.0,1.0,Santo André,2009
10,Barradão,Vitória,6.0,2.0,Santos,2009
10,Ilha do Retiro,Sport,1.0,0.0,Goiás,2009
11,Couto Pereira,Coritiba,2.0,1.0,Grêmio,2009
11,Serra Dourada,Goiás,0.0,2.0,Avaí,2009
11,Vila Belmiro,Santos,3.0,3.0,Barueri,2009
11,Bruno José Daniel,Santo André,1.0,0.0,Athletico-PR,2009
11,Maracanã,Flamengo,1.0,2.0,Palmeiras,2009
11,Beira-Rio,Internacional,4.0,2.0,Fluminense,2009
11,Aflitos,Náutico,1.0,1.0,Vitória,2009
11,Mineirão,Atlético-MG,2.0,0.0,São Paulo,2009
11,Pacaembu,Corinthians,4.0,3.0,Sport,2009
11,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Cruzeiro,2009
12,Palestra Itália,Palmeiras,1.0,0.0,Santo André,2009
12,Maracanã,Fluminense,1.0,4.0,Goiás,2009
12,Olímpico,Grêmio,2.0,1.0,Internacional,2009
12,Barradão,Vitória,0.0,0.0,Atlético-MG,2009
12,Mineirão,Cruzeiro,1.0,2.0,Corinthians,2009
12,Ligga Arena,Athletico-PR,0.0,0.0,Coritiba,2009
12,Morumbi,São Paulo,2.0,1.0,Santos,2009
12,Arena Barueri,Barueri,4.0,0.0,Náutico,2009
12,Ilha do Retiro,Sport,1.0,3.0,Avaí,2009
12,Maracanã,Flamengo,2.0,2.0,Botafogo,2009
13,Maracanã,Flamengo,1.0,1.0,Barueri,2009
13,Bruno José Daniel,Santo André,0.0,2.0,Cruzeiro,2009
13,Ressacada,Avaí,1.0,0.0,Grêmio,2009
13,Vila Belmiro,Santos,1.0,0.0,Athletico-PR,2009
13,Aflitos,Náutico,2.0,2.0,Botafogo,2009
13,Serra Dourada,Goiás,2.0,1.0,Palmeiras,2009
13,Beira-Rio,Internacional,2.0,2.0,São Paulo,2009
13,Pacaembu,Corinthians,2.0,1.0,Vitória,2009
13,Mineirão,Atlético-MG,2.0,1.0,Fluminense,2009
13,Couto Pereira,Coritiba,1.0,1.0,Sport,2009
14,Ligga Arena,Athletico-PR,1.0,3.0,Avaí,2009
14,Olímpico,Grêmio,3.0,2.0,Santo André,2009
14,Nilton Santos (Engenhão),Botafogo,3.0,2.0,Internacional,2009
14,Vila Belmiro,Santos,1.0,2.0,Flamengo,2009
14,Prudentão,Corinthians,0.0,3.0,Palmeiras,2009
14,Mineirão,Atlético-MG,0.0,1.0,Goiás,2009
14,Ilha do Retiro,Sport,3.0,3.0,Náutico,2009
14,Barradão,Vitória,1.0,0.0,Coritiba,2009
14,Arena Barueri,Barueri,1.0,2.0,São Paulo,2009
14,Maracanã,Fluminense,1.0,1.0,Cruzeiro,2009
15,Aflitos,Náutico,1.0,2.0,Santos,2009
15,Couto Pereira,Coritiba,2.0,2.0,Botafogo,2009
15,Serra Dourada,Goiás,3.0,0.0,Athletico-PR,2009
15,Beira-Rio,Internacional,3.0,2.0,Barueri,2009
15,Mineirão,Cruzeiro,1.0,0.0,Sport,2009
15,Teixeirão,Santo André,1.0,1.0,Corinthians,2009
15,Palestra Itália,Palmeiras,1.0,0.0,Fluminense,2009
15,Ressacada,Avaí,4.0,0.0,Vitória,2009
15,Morumbi,São Paulo,2.0,1.0,Grêmio,2009
15,Maracanã,Flamengo,3.0,1.0,Atlético-MG,2009
16,Ilha do Retiro,Sport,0.0,1.0,Palmeiras,2009
16,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Barueri,2009
16,Barradão,Vitória,0.0,1.0,São Paulo,2009
16,Pacaembu,Corinthians,0.0,0.0,Avaí,2009
16,Maracanã,Flamengo,1.0,1.0,Náutico,2009
16,Estádio do Café,Athletico-PR,1.0,0.0,Fluminense,2009
16,Olímpico,Grêmio,4.0,1.0,Cruzeiro,2009
16,Anacleto Campanella,Santo André,1.0,2.0,Goiás,2009
16,Mineirão,Atlético-MG,3.0,2.0,Coritiba,2009
16,Vila Belmiro,Santos,3.0,3.0,Internacional,2009
17,Mineirão,Cruzeiro,0.0,2.0,Athletico-PR,2009
17,Ressacada,Avaí,1.0,0.0,Santo André,2009
17,Morumbi,São Paulo,3.0,1.0,Botafogo,2009
17,Serra Dourada,Goiás,3.0,2.0,Flamengo,2009
17,Olímpico Regional,Coritiba,0.0,1.0,Santos,2009
17,Aflitos,Náutico,1.0,0.0,Corinthians,2009
17,Maracanã,Fluminense,5.0,1.0,Sport,2009
17,Palestra Itália,Palmeiras,1.0,1.0,Grêmio,2009
17,Arena Barueri,Barueri,4.0,0.0,Vitória,2009
17,Beira-Rio,Internacional,3.0,0.0,Atlético-MG,2009
18,Vila Belmiro,Santos,2.0,2.0,Avaí,2009
18,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Athletico-PR,2009
18,Lacerdão,Náutico,2.0,1.0,Santo André,2009
18,Maracanã,Flamengo,1.0,0.0,Corinthians,2009
18,Barradão,Vitória,2.0,2.0,Fluminense,2009
18,Morumbi,São Paulo,3.0,1.0,Goiás,2009
18,Couto Pereira,Coritiba,1.0,3.0,Cruzeiro,2009
18,Arena Barueri,Barueri,1.0,0.0,Grêmio,2009
18,Beira-Rio,Internacional,3.0,0.0,Sport,2009
18,Mineirão,Atlético-MG,1.0,1.0,Palmeiras,2009
19,Bruno José Daniel,Santo André,0.0,2.0,Internacional,2009
19,Palestra Itália,Palmeiras,1.0,1.0,Botafogo,2009
19,Ressacada,Avaí,2.0,1.0,Náutico,2009
19,Olímpico,Grêmio,4.0,1.0,Flamengo,2009
19,Ilha do Retiro,Sport,1.0,2.0,São Paulo,2009
19,Maracanã,Fluminense,1.0,3.0,Coritiba,2009
19,Pacaembu,Corinthians,2.0,0.0,Atlético-MG,2009
19,Serra Dourada,Goiás,3.0,2.0,Vitória,2009
19,Mineirão,Cruzeiro,0.0,0.0,Santos,2009
19,Ligga Arena,Athletico-PR,3.0,0.0,Barueri,2009
20,Vila Belmiro,Santos,1.0,0.0,Grêmio,2009
20,Barradão,Vitória,2.0,1.0,Athletico-PR,2009
20,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Santo André,2009
20,Arena Barueri,Barueri,2.0,1.0,Sport,2009
20,Couto Pereira,Coritiba,1.0,0.0,Palmeiras,2009
20,Morumbi,São Paulo,1.0,0.0,Fluminense,2009
20,Beira-Rio,Internacional,1.0,2.0,Corinthians,2009
20,Maracanã,Flamengo,1.0,2.0,Cruzeiro,2009
20,Mineirão,Atlético-MG,2.0,2.0,Avaí,2009
20,Aflitos,Náutico,2.0,0.0,Goiás,2009
21,Palestra Itália,Palmeiras,2.0,1.0,Internacional,2009
21,Bruno José Daniel,Santo André,1.0,0.0,Coritiba,2009
21,Ilha do Retiro,Sport,2.0,0.0,Vitória,2009
21,Olímpico,Grêmio,4.0,1.0,Atlético-MG,2009
21,Ligga Arena,Athletico-PR,1.0,0.0,São Paulo,2009
21,Pacaembu,Corinthians,3.0,3.0,Botafogo,2009
21,Maracanã,Fluminense,0.0,0.0,Barueri,2009
21,Mineirão,Cruzeiro,4.0,2.0,Náutico,2009
21,Ressacada,Avaí,3.0,0.0,Flamengo,2009
21,Serra Dourada,Goiás,2.0,1.0,Santos,2009
22,Arena Barueri,Barueri,2.0,2.0,Corinthians,2009
22,Maracanã,Flamengo,3.0,0.0,Santo André,2009
22,Aflitos,Náutico,3.0,0.0,Athletico-PR,2009
22,Couto Pereira,Coritiba,2.0,0.0,Avaí,2009
22,Vila Belmiro,Santos,2.0,0.0,Fluminense,2009
22,Morumbi,São Paulo,0.0,0.0,Palmeiras,2009
22,Mineirão,Atlético-MG,1.0,1.0,Sport,2009
22,Beira-Rio,Internacional,4.0,0.0,Goiás,2009
22,Barradão,Vitória,3.0,3.0,Cruzeiro,2009
22,Nilton Santos (Engenhão),Botafogo,3.0,3.0,Grêmio,2009
23,Pacaembu,Corinthians,2.0,1.0,Santos,2009
23,Palestra Itália,Palmeiras,2.0,1.0,Barueri,2009
23,Ilha do Retiro,Sport,2.0,1.0,Botafogo,2009
23,Olímpico,Grêmio,1.0,1.0,Vitória,2009
23,Ligga Arena,Athletico-PR,0.0,0.0,Flamengo,2009
23,Mineirão,Cruzeiro,1.0,2.0,São Paulo,2009
23,Serra Dourada,Goiás,2.0,2.0,Coritiba,2009
23,Bruno José Daniel,Santo André,1.0,2.0,Atlético-MG,2009
23,Maracanã,Fluminense,1.0,1.0,Náutico,2009
23,Ressacada,Avaí,0.0,2.0,Internacional,2009
24,Morumbi,São Paulo,2.0,0.0,Avaí,2009
24,Maracanã,Flamengo,3.0,0.0,Sport,2009
24,Beira-Rio,Internacional,2.0,3.0,Cruzeiro,2009
24,Mineirão,Atlético-MG,2.0,1.0,Athletico-PR,2009
24,Vila Belmiro,Santos,1.0,0.0,Santo André,2009
24,Barradão,Vitória,3.0,2.0,Palmeiras,2009
24,Nilton Santos (Engenhão),Botafogo,0.0,0.0,Fluminense,2009
24,Arena Barueri,Barueri,3.0,1.0,Goiás,2009
24,Aflitos,Náutico,0.0,2.0,Grêmio,2009
24,Couto Pereira,Coritiba,1.0,1.0,Corinthians,2009
25,Aflitos,Náutico,0.0,0.0,Atlético-MG,2009
25,Barradão,Vitória,2.0,0.0,Internacional,2009
25,Ligga Arena,Athletico-PR,1.0,0.0,Sport,2009
25,Santa Cruz,Santo André,1.0,1.0,São Paulo,2009
25,Ressacada,Avaí,4.0,0.0,Barueri,2009
25,Olímpico,Grêmio,5.0,1.0,Fluminense,2009
25,Maracanã,Flamengo,3.0,0.0,Coritiba,2009
25,Pacaembu,Corinthians,1.0,4.0,Goiás,2009
25,Vila Belmiro,Santos,0.0,0.0,Botafogo,2009
25,Mineirão,Cruzeiro,1.0,2.0,Palmeiras,2009
26,Palestra Itália,Palmeiras,2.0,1.0,Athletico-PR,2009
26,Arena Barueri,Barueri,0.0,1.0,Cruzeiro,2009
26,Morumbi,São Paulo,1.0,1.0,Corinthians,2009
26,Maracanã,Fluminense,3.0,2.0,Avaí,2009
26,Couto Pereira,Coritiba,2.0,0.0,Náutico,2009
26,Beira-Rio,Internacional,0.0,0.0,Flamengo,2009
26,Serra Dourada,Goiás,2.0,1.0,Grêmio,2009
26,Nilton Santos (Engenhão),Botafogo,1.0,3.0,Vitória,2009
26,Ilha do Retiro,Sport,2.0,1.0,Santo André,2009
26,Mineirão,Atlético-MG,3.0,1.0,Santos,2009
27,Aflitos,Náutico,1.0,2.0,São Paulo,2009
27,Bruno José Daniel,Santo André,1.0,0.0,Vitória,2009
27,Pacaembu,Corinthians,1.0,3.0,Athletico-PR,2009
27,Mineirão,Atlético-MG,2.0,1.0,Barueri,2009
27,Serra Dourada,Goiás,1.0,3.0,Botafogo,2009
27,Olímpico,Grêmio,3.0,3.0,Sport,2009
27,Vila Belmiro,Santos,1.0,3.0,Palmeiras,2009
27,Couto Pereira,Coritiba,2.0,0.0,Internacional,2009
27,Ressacada,Avaí,2.0,2.0,Cruzeiro,2009
27,Maracanã,Flamengo,2.0,0.0,Fluminense,2009
28,Ilha do Retiro,Sport,0.0,1.0,Santos,2009
28,Arena Barueri,Barueri,0.0,0.0,Santo André,2009
28,Ligga Arena,Athletico-PR,0.0,0.0,Grêmio,2009
28,Morumbi,São Paulo,2.0,2.0,Coritiba,2009
28,Maracanã,Fluminense,1.0,1.0,Corinthians,2009
28,Barradão,Vitória,3.0,3.0,Flamengo,2009
28,Beira-Rio,Internacional,3.0,1.0,Náutico,2009
28,Mineirão,Cruzeiro,3.0,0.0,Goiás,2009
28,Palestra Itália,Palmeiras,2.0,2.0,Avaí,2009
28,Nilton Santos (Engenhão),Botafogo,3.0,1.0,Atlético-MG,2009
29,Bruno José Daniel,Santo André,1.0,2.0,Fluminense,2009
29,Maracanã,Flamengo,2.0,1.0,São Paulo,2009
29,Pacaembu,Corinthians,2.0,1.0,Grêmio,2009
29,Beira-Rio,Internacional,1.0,1.0,Athletico-PR,2009
29,Couto Pereira,Coritiba,1.0,2.0,Barueri,2009
29,Pacaembu,Santos,0.0,0.0,Vitória,2009
29,Serra Dourada,Goiás,1.0,1.0,Sport,2009
29,Aflitos,Náutico,3.0,0.0,Palmeiras,2009
29,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Avaí,2009
29,Mineirão,Atlético-MG,0.0,1.0,Cruzeiro,2009
30,Ressacada,Avaí,2.0,1.0,Goiás,2009
30,Arena Barueri,Barueri,0.0,0.0,Santos,2009
30,Morumbi,São Paulo,0.0,1.0,Atlético-MG,2009
30,Ilha do Retiro,Sport,2.0,0.0,Corinthians,2009
30,Maracanã,Fluminense,2.0,2.0,Internacional,2009
30,Olímpico,Grêmio,2.0,0.0,Coritiba,2009
30,Palestra Itália,Palmeiras,0.0,2.0,Flamengo,2009
30,Mineirão,Cruzeiro,1.0,0.0,Botafogo,2009
30,Ligga Arena,Athletico-PR,3.0,0.0,Santo André,2009
30,Barradão,Vitória,3.0,1.0,Náutico,2009
31,Bruno José Daniel,Santo André,2.0,0.0,Palmeiras,2009
31,Aflitos,Náutico,2.0,1.0,Barueri,2009
31,Mineirão,Atlético-MG,1.0,0.0,Vitória,2009
31,Serra Dourada,Goiás,2.0,2.0,Fluminense,2009
31,Vila Belmiro,Santos,3.0,4.0,São Paulo,2009
31,Beira-Rio,Internacional,1.0,0.0,Grêmio,2009
31,Couto Pereira,Coritiba,3.0,2.0,Athletico-PR,2009
31,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Flamengo,2009
31,Ressacada,Avaí,2.0,2.0,Sport,2009
31,Pacaembu,Corinthians,0.0,1.0,Cruzeiro,2009
32,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Náutico,2009
32,Ligga Arena,Athletico-PR,1.0,1.0,Santos,2009
32,Olímpico,Grêmio,3.0,1.0,Avaí,2009
32,Mineirão,Cruzeiro,3.0,2.0,Santo André,2009
32,Arena Barueri,Barueri,2.0,0.0,Flamengo,2009
32,Morumbi,São Paulo,1.0,0.0,Internacional,2009
32,Barradão,Vitória,0.0,1.0,Corinthians,2009
32,Ilha do Retiro,Sport,1.0,1.0,Coritiba,2009
32,Maracanã,Fluminense,2.0,1.0,Atlético-MG,2009
32,Palestra Itália,Palmeiras,4.0,0.0,Goiás,2009
33,Morumbi,São Paulo,1.0,0.0,Barueri,2009
33,Maracanã,Flamengo,1.0,0.0,Santos,2009
33,Ressacada,Avaí,2.0,0.0,Athletico-PR,2009
33,Prudentão,Palmeiras,2.0,2.0,Corinthians,2009
33,Serra Dourada,Goiás,2.0,3.0,Atlético-MG,2009
33,Beira-Rio,Internacional,0.0,1.0,Botafogo,2009
33,Couto Pereira,Coritiba,1.0,0.0,Vitória,2009
33,Bruno José Daniel,Santo André,2.0,0.0,Grêmio,2009
33,Aflitos,Náutico,3.0,2.0,Sport,2009
33,Mineirão,Cruzeiro,2.0,3.0,Fluminense,2009
34,Olímpico,Grêmio,1.0,1.0,São Paulo,2009
34,Barradão,Vitória,0.0,1.0,Avaí,2009
34,Pacaembu,Santos,3.0,1.0,Náutico,2009
34,Ilha do Retiro,Sport,2.0,3.0,Cruzeiro,2009
34,Mineirão,Atlético-MG,1.0,3.0,Flamengo,2009
34,Maracanã,Fluminense,1.0,0.0,Palmeiras,2009
34,Pacaembu,Corinthians,2.0,0.0,Santo André,2009
34,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Coritiba,2009
34,Arena Barueri,Barueri,1.0,1.0,Internacional,2009
34,Ligga Arena,Athletico-PR,2.0,0.0,Goiás,2009
35,Palestra Itália,Palmeiras,2.0,2.0,Sport,2009
35,Couto Pereira,Coritiba,2.0,1.0,Atlético-MG,2009
35,Morumbi,São Paulo,2.0,0.0,Vitória,2009
35,Mineirão,Cruzeiro,1.0,1.0,Grêmio,2009
35,Aflitos,Náutico,0.0,2.0,Flamengo,2009
35,Arena Barueri,Barueri,3.0,0.0,Botafogo,2009
35,Ressacada,Avaí,3.0,1.0,Corinthians,2009
35,Beira-Rio,Internacional,3.0,1.0,Santos,2009
35,Serra Dourada,Goiás,3.0,1.0,Santo André,2009
35,Maracanã,Fluminense,2.0,1.0,Athletico-PR,2009
36,Olímpico,Grêmio,2.0,0.0,Palmeiras,2009
36,Pacaembu,Corinthians,2.0,3.0,Náutico,2009
36,Ligga Arena,Athletico-PR,1.0,1.0,Cruzeiro,2009
36,Nilton Santos (Engenhão),Botafogo,3.0,2.0,São Paulo,2009
36,Vila Belmiro,Santos,4.0,0.0,Coritiba,2009
36,Bruno José Daniel,Santo André,4.0,2.0,Avaí,2009
36,Ilha do Retiro,Sport,0.0,3.0,Fluminense,2009
36,Maracanã,Flamengo,0.0,0.0,Goiás,2009
36,Barradão,Vitória,2.0,1.0,Barueri,2009
36,Mineirão,Atlético-MG,0.0,1.0,Internacional,2009
37,Maracanã,Fluminense,4.0,0.0,Vitória,2009
37,Bruno José Daniel,Santo André,5.0,3.0,Náutico,2009
37,Ressacada,Avaí,2.0,2.0,Santos,2009
37,Olímpico,Grêmio,4.0,2.0,Barueri,2009
37,Mineirão,Cruzeiro,4.0,1.0,Coritiba,2009
37,Brinco de Ouro,Corinthians,0.0,2.0,Flamengo,2009
37,Serra Dourada,Goiás,4.0,2.0,São Paulo,2009
37,Palestra Itália,Palmeiras,3.0,1.0,Atlético-MG,2009
37,Ligga Arena,Athletico-PR,2.0,0.0,Botafogo,2009
37,Ilha do Retiro,Sport,1.0,2.0,Internacional,2009
38,Mineirão,Atlético-MG,0.0,3.0,Corinthians,2009
38,Aflitos,Náutico,0.0,1.0,Avaí,2009
38,Morumbi,São Paulo,4.0,0.0,Sport,2009
38,Beira-Rio,Internacional,4.0,1.0,Santo André,2009
38,Prudentão,Barueri,0.0,0.0,Athletico-PR,2009
38,Couto Pereira,Coritiba,1.0,1.0,Fluminense,2009
38,Maracanã,Flamengo,2.0,1.0,Grêmio,2009
38,Barradão,Vitória,2.0,2.0,Goiás,2009
38,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Palmeiras,2009
38,Vila Belmiro,Santos,1.0,2.0,Cruzeiro,2009
1,Nilton Santos (Engenhão),Botafogo,3.0,3.0,Santos,2010
1,Serra Dourada,Atlético-GO,0.0,0.0,Grêmio,2010
1,Palestra Itália,Palmeiras,1.0,0.0,Vitória,2010
1,Maracanã,Flamengo,1.0,1.0,São Paulo,2010
1,Mineirão,Atlético-MG,2.0,1.0,Vasco,2010
1,Beira-Rio,Internacional,1.0,2.0,Cruzeiro,2010
1,Pacaembu,Corinthians,2.0,1.0,Athletico-PR,2010
1,Castelão (CE),Ceará,1.0,0.0,Fluminense,2010
1,Brinco de Ouro,Guarani,1.0,0.0,Goiás,2010
1,Ressacada,Avaí,6.0,1.0,Prudente,2010
2,Maracanã,Fluminense,1.0,0.0,Atlético-GO,2010
2,Prudentão,Prudente,4.0,0.0,Atlético-MG,2010
2,Barradão,Vitória,1.0,1.0,Flamengo,2010
2,Morumbi,São Paulo,1.0,2.0,Botafogo,2010
2,Olímpico,Grêmio,1.0,2.0,Corinthians,2010
2,Serra Dourada,Goiás,2.0,3.0,Internacional,2010
2,Vila Belmiro,Santos,1.0,1.0,Ceará,2010
2,São Januário,Vasco,0.0,0.0,Palmeiras,2010
2,Mineirão,Cruzeiro,2.0,2.0,Avaí,2010
2,Ligga Arena,Athletico-PR,2.0,2.0,Guarani,2010
3,Nilton Santos (Engenhão),Botafogo,3.0,0.0,Goiás,2010
3,Serra Dourada,Atlético-GO,1.0,2.0,Santos,2010
3,Palestra Itália,Palmeiras,4.0,2.0,Grêmio,2010
3,Pacaembu,Corinthians,1.0,0.0,Fluminense,2010
3,Mineirão,Atlético-MG,3.0,1.0,Athletico-PR,2010
3,Beira-Rio,Internacional,0.0,2.0,São Paulo,2010
3,Castelão (CE),Ceará,1.0,0.0,Vitória,2010
3,Ressacada,Avaí,2.0,0.0,Vasco,2010
3,Maracanã,Flamengo,3.0,1.0,Prudente,2010
3,Brinco de Ouro,Guarani,2.0,2.0,Cruzeiro,2010
4,Barradão,Vitória,4.0,3.0,Atlético-MG,2010
4,Olímpico,Grêmio,3.0,0.0,Avaí,2010
4,Maracanã,Fluminense,2.0,1.0,Flamengo,2010
4,Morumbi,São Paulo,1.0,0.0,Palmeiras,2010
4,Prudentão,Prudente,2.0,2.0,Corinthians,2010
4,Mineirão,Cruzeiro,1.0,0.0,Botafogo,2010
4,Vila Belmiro,Santos,3.0,1.0,Guarani,2010
4,São Januário,Vasco,3.0,2.0,Internacional,2010
4,Ligga Arena,Athletico-PR,2.0,1.0,Atlético-GO,2010
4,Serra Dourada,Goiás,0.0,0.0,Ceará,2010
5,Maracanã,Flamengo,1.0,1.0,Grêmio,2010
5,Arena Barueri,Palmeiras,0.0,0.0,Prudente,2010
5,Ressacada,Avaí,0.0,0.0,Vitória,2010
5,Pacaembu,Corinthians,4.0,2.0,Santos,2010
5,Brinco de Ouro,Guarani,0.0,0.0,São Paulo,2010
5,Mineirão,Atlético-MG,1.0,3.0,Fluminense,2010
5,Beira-Rio,Internacional,4.0,1.0,Athletico-PR,2010
5,Castelão (CE),Ceará,1.0,0.0,Cruzeiro,2010
5,Serra Dourada,Atlético-GO,1.0,3.0,Goiás,2010
5,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Vasco,2010
6,Ligga Arena,Athletico-PR,3.0,2.0,Botafogo,2010
6,Maracanã,Fluminense,2.0,1.0,Vitória,2010
6,Prudentão,Prudente,1.0,0.0,Atlético-GO,2010
6,Castelão (CE),Ceará,2.0,0.0,Avaí,2010
6,Pacaembu,Palmeiras,0.0,1.0,Flamengo,2010
6,Serra Dourada,Goiás,2.0,1.0,São Paulo,2010
6,Mineirão,Cruzeiro,0.0,0.0,Santos,2010
6,Olímpico,Grêmio,2.0,1.0,Atlético-MG,2010
6,São Januário,Vasco,0.0,1.0,Guarani,2010
6,Pacaembu,Corinthians,2.0,0.0,Internacional,2010
7,Ressacada,Avaí,0.0,3.0,Fluminense,2010
7,Maracanã,Flamengo,1.0,2.0,Goiás,2010
7,Barradão,Vitória,1.0,0.0,Athletico-PR,2010
7,Morumbi,São Paulo,3.0,1.0,Grêmio,2010
7,Vila Belmiro,Santos,4.0,0.0,Vasco,2010
7,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Corinthians,2010
7,Mineirão,Atlético-MG,0.0,1.0,Ceará,2010
7,Beira-Rio,Internacional,1.0,1.0,Palmeiras,2010
7,Brinco de Ouro,Guarani,1.0,0.0,Prudente,2010
7,Serra Dourada,Atlético-GO,2.0,1.0,Cruzeiro,2010
8,Olímpico,Grêmio,1.0,1.0,Vitória,2010
8,Ligga Arena,Athletico-PR,0.0,2.0,Cruzeiro,2010
8,Morumbi,São Paulo,1.0,2.0,Avaí,2010
8,Maracanã,Flamengo,1.0,0.0,Botafogo,2010
8,Brinco de Ouro,Guarani,0.0,3.0,Internacional,2010
8,Serra Dourada,Goiás,0.0,0.0,Vasco,2010
8,Castelão (CE),Ceará,0.0,0.0,Corinthians,2010
8,Pacaembu,Palmeiras,2.0,1.0,Santos,2010
8,Arena do Jacaré,Atlético-MG,3.0,2.0,Atlético-GO,2010
8,Maracanã,Fluminense,1.0,1.0,Prudente,2010
9,Barradão,Vitória,3.0,2.0,São Paulo,2010
9,São Januário,Vasco,3.0,1.0,Athletico-PR,2010
9,Pacaembu,Corinthians,1.0,0.0,Atlético-MG,2010
9,Serra Dourada,Atlético-GO,0.0,1.0,Flamengo,2010
9,Ressacada,Avaí,4.0,2.0,Palmeiras,2010
9,Beira-Rio,Internacional,2.0,1.0,Ceará,2010
9,Arena do Jacaré,Cruzeiro,1.0,0.0,Goiás,2010
9,Vila Belmiro,Santos,0.0,1.0,Fluminense,2010
9,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Guarani,2010
9,Prudentão,Prudente,2.0,0.0,Grêmio,2010
10,Arena do Jacaré,Atlético-MG,1.0,2.0,Internacional,2010
10,Barradão,Vitória,2.0,2.0,Goiás,2010
10,Morumbi,São Paulo,1.0,1.0,Prudente,2010
10,Maracanã,Flamengo,1.0,1.0,Avaí,2010
10,Ligga Arena,Athletico-PR,2.0,0.0,Santos,2010
10,Olímpico,Grêmio,1.0,1.0,Vasco,2010
10,Serra Dourada,Atlético-GO,3.0,1.0,Corinthians,2010
10,Maracanã,Fluminense,1.0,0.0,Cruzeiro,2010
10,Brinco de Ouro,Guarani,1.0,1.0,Ceará,2010
10,Pacaembu,Palmeiras,2.0,2.0,Botafogo,2010
11,Ressacada,Avaí,0.0,0.0,Atlético-MG,2010
11,São Januário,Vasco,2.0,0.0,Atlético-GO,2010
11,Prudentão,Prudente,0.0,0.0,Vitória,2010
11,Vila Belmiro,Santos,1.0,0.0,São Paulo,2010
11,Arena do Jacaré,Cruzeiro,2.0,2.0,Grêmio,2010
11,Beira-Rio,Internacional,1.0,0.0,Flamengo,2010
11,Serra Dourada,Goiás,0.0,2.0,Athletico-PR,2010
11,Castelão (CE),Ceará,0.0,0.0,Palmeiras,2010
11,Pacaembu,Corinthians,3.0,1.0,Guarani,2010
11,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Fluminense,2010
12,Maracanã,Fluminense,3.0,1.0,Athletico-PR,2010
12,Serra Dourada,Atlético-GO,1.0,1.0,Guarani,2010
12,Morumbi,São Paulo,2.0,1.0,Ceará,2010
